,"(-1, -1, -1)","(-1, -1, 0)","(-1, -1, 1)","(-1, 0, -1)","(-1, 0, 0)","(-1, 0, 1)","(-1, 1, -1)","(-1, 1, 0)","(-1, 1, 1)","(0, -1, -1)","(0, -1, 0)","(0, -1, 1)","(0, 0, -1)","(0, 0, 0)","(0, 0, 1)","(0, 1, -1)","(0, 1, 0)","(0, 1, 1)","(1, -1, -1)","(1, -1, 0)","(1, -1, 1)","(1, 0, -1)","(1, 0, 0)","(1, 0, 1)","(1, 1, -1)","(1, 1, 0)","(1, 1, 1)"
"(570, 200, 90, 90, (1, 0, 0))",-0.0563558915926947,0.0,0.0,-0.05691951939638848,0.0,0.0,-0.056832051806961374,-0.05762298376029154,0.0,0.0,0.0,-0.056571828942338614,-0.05667869872925081,0.0,-0.05735636773499522,0.0,-0.05735636773499522,0.0,0.0,0.0,-0.10677719345719777,0.0,0.0,-0.0569823896001973,-0.05619852287220936,0.0,0.0
"(367, 280, 90, 45, (1, 0, 0))",-0.0538410663080453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05463267437622791,0.0,-0.05384386302973185,-0.054687211157424864
"(300, 300, 90, 90, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054687211157424864,-0.05384386302973185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(233, 320, 90, 135, (1, 0, 0))",0.0,0.0,-0.05316112529409425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053797662474747945
"(535, 220, 270, 90, (1, 0, 0))",-0.054770212349070396,-0.05568050496889365,0.0,0.0,-0.054770212349070396,0.0,0.0,0.0,-0.054770212349070396,-0.054385620302196284,-0.05530327791757007,-0.055694099055516304,0.0,0.0,0.0,0.0,0.0,-0.054385620302196284,0.0,-0.054829324859271195,0.0,0.0,-0.053892954260961995,-0.05421871093677663,0.0,-0.05387164119334632,-0.053892954260961995
"(487, 240, 270, 135, (1, 0, 0))",-0.05530327791757007,-0.055694099055516304,0.0,0.0,0.0,0.0,0.0,0.0,-0.05383409100293323,0.0,0.0,0.0,0.0,0.0,0.0,-0.05387164119334632,0.0,0.0,-0.054293587627961486,-0.05478198587181914,0.0,0.0,0.0,0.0,-0.053290943738599876,0.0,0.0
"(570, 120, 270, 90, (1, 0, 0))",-0.055070079031207524,-0.05606887189286136,-0.0565864244738193,-0.10783471225346344,-0.055070079031207524,-0.055535803543551546,-0.10763535619399939,-0.054814685771699595,-0.055070079031207524,-0.05520120439953781,-0.056168551250241665,-0.05662802534695186,-0.10802215719578813,-0.05520120439953781,-0.0555956389105703,-0.10804901925349553,-0.05502107487765678,-0.05520120439953781,-0.05525559614051262,-0.05619688157226019,-0.05661220204113422,-0.054374097895014364,-0.05525559614051262,-0.055595542707256744,-0.05442611144691054,-0.1047535934233944,-0.05525559614051262
"(600, 160, 90, 90, (1, 0, 0))",-0.056400138046289044,-0.05701430260622216,-0.05698292104614455,-0.05701430260622216,0.0,-0.05780510586908343,-0.05698292104614455,-0.05780510586908343,0.0,0.0,-0.057036483741494004,0.0,-0.057036483741494004,0.0,-0.05777663073905675,-0.05697346993722793,-0.05777663073905675,-0.05797405738176379,-0.0563558915926947,-0.05691951939638848,-0.056832051806961374,-0.05691951939638848,-0.05759228697937463,0.0,-0.056832051806961374,0.0,-0.057804725361367916
"(592, 140, 315, 135, (1, 0, 0))",-0.05520120439953781,-0.0555956389105703,-0.05535836393794167,-0.05502107487765678,-0.05520120439953781,-0.05476515517253536,-0.05580231466618324,-0.055812384626589134,0.0,-0.05525559614051262,-0.055595542707256744,-0.055302750195760836,-0.055133470222839154,-0.05525559614051262,-0.054762616138612746,-0.05594815914401552,-0.05591047998950808,-0.05525559614051262,-0.05521272685429771,0.0,-0.05518609476816114,-0.05513420448703184,-0.05521272685429771,-0.054680684886209134,-0.05597520737861337,-0.055899584281711934,-0.05521272685429771
"(600, 160, 315, 180, (1, 0, 0))",0.0,-0.10507522537194558,-0.054454936619131956,-0.05525559614051262,0.0,93.43113558583173,-0.05591047998950808,-0.05525559614051262,-0.05419483237707411,0.0,0.0,-0.054314148140942466,-0.05521272685429771,-0.054680684886209134,-0.05368127950978568,-0.055899584281711934,0.0,0.0,-0.05532890897212575,-0.05498668093425157,0.0,-0.0550475748929173,-0.054493791340815695,-0.053483840445713915,-0.05575627447262493,-0.0550475748929173,-0.05396828302692284
"(570, 120, 225, 315, (1, 0, 0))",-0.0553748767643735,0.34333575042890935,-0.055070079031207524,-0.10872368760805079,-0.10719810160464038,-0.10759268368700159,-0.1065662037607916,-0.10503575922281935,-0.1059466967105309,-0.05535836393794167,-0.05476515517253536,-0.05520120439953781,-0.09283504667598512,-0.1071118319454929,-0.10774529716686365,-0.10630088186723541,-0.10498613911029894,-0.1058675927331772,-0.10507522537194558,-0.054762616138612746,-0.05525559614051262,-0.10346437957635071,-0.10219291439228398,-0.10297018151644081,-0.10136932031265583,-0.1048938412738181,-0.10595949666313806
"(487, 80, 135, 270, (1, 0, 0))",-0.055752557484200674,-0.11329120599362491,-0.15661141517504834,-0.11218395166916764,-0.055345533023361516,-0.11325804865005568,-0.05647177979829431,-0.05540284423657571,-0.10865971367318858,-0.05591497280890195,-0.10935311567798883,-0.10854368080139551,-0.056505180604572706,-0.0554370157477767,-0.1092731038988938,-0.05645522529162799,-0.055376109797826936,-0.10877955011786497,-0.05606887189286136,-0.10954072436323913,-0.10911601136218763,-0.0565864244738193,-0.055535803543551546,-0.10958945727210298,-0.11217233741324467,-0.0553748767643735,-0.10892136908969344
"(535, 220, 180, 315, (1, 0, 0))",0.0,0.0,-0.055493214872495825,-0.05471137230143595,-0.05420943716646801,0.0,0.0,-0.05319900709980424,-0.053685598494518975,0.0,-0.054385620302196284,0.0,0.0,-0.05383409100293323,0.0,0.0,0.0,-0.053297390379494096,0.0,0.0,-0.054621455356756325,0.0,-0.053374151167729846,0.0,-0.05320998766063506,0.0,-0.05280436729649066
