,"(-1, -1, -1)","(-1, -1, 0)","(-1, -1, 1)","(-1, 0, -1)","(-1, 0, 0)","(-1, 0, 1)","(-1, 1, -1)","(-1, 1, 0)","(-1, 1, 1)","(0, -1, -1)","(0, -1, 0)","(0, -1, 1)","(0, 0, -1)","(0, 0, 0)","(0, 0, 1)","(0, 1, -1)","(0, 1, 0)","(0, 1, 1)","(1, -1, -1)","(1, -1, 0)","(1, -1, 1)","(1, 0, -1)","(1, 0, 0)","(1, 0, 1)","(1, 1, -1)","(1, 1, 0)","(1, 1, 1)"
"(300, 20, 0, 0, (1, 1, 1))",791.706938751453,3096.759258576132,956.2124211033497,-0.052635889119344574,5748.507022591141,24720.826915983314,470.4960399403761,350.7217718582864,2029.3921064225797,831.9541598756682,3481.9063347564743,2526.970213711261,118.51564397671339,6118.913031615124,8064.711581425218,-0.05152232328552869,1557.463036138965,2191.048511031938,-0.143501395872036,853.5141496275126,1151.236019427903,-0.09898694724960433,2181.304272754349,1430.935754284032,121.21271930870196,-0.09686788862222831,52.66930434517585
"(300, 20, 0, 45, (1, 1, 1))",1479.202642118747,2541.4015045203378,1392.47249710997,8512.514787713166,5813.1724451539485,27468.150735250238,1933.585193850593,1277.5240279754062,1013.3389290435143,2436.6217816914314,2052.130381866912,731.6274814302935,2224.0213360334865,6601.942401888882,6422.999082226794,3086.9387783422403,1952.673096765775,4788.469786064469,1634.1080193289386,4054.535359383067,2102.1024208075787,1886.1307257827398,5049.1096685664,49.5625031537265,653.1286350031794,36.57225240377987,-0.09841320008464341
"(300, 20, 0, 90, (1, 1, 0))",1378.3677193025544,2284.1472018088284,558.567828407286,7663.119036226823,6507.387113598118,4370.994520095243,4868.541208455856,19409.05637250057,4587.95111456462,7513.0694822126425,1612.5519368073888,1852.309921393593,4097.5340030420775,8288.766676208292,1866.2613590958547,3141.704702856455,3687.676594755062,376.8313402932539,1036.3557489581567,1.8442261452468411,-0.14321379635366532,270.6767839163172,232.88744380129975,1541.5249421299068,5526.716044152895,1719.8125056413903,157.05173756674068
"(367, 40, 0, 135, (1, 1, 0))",0.0,-0.05235714695856778,-0.0519573706026827,12223.215853789276,-0.053129356853635935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05410260874514089,0.0,0.0,0.0,0.0,-0.053955411776318435,0.0,0.0,0.0,0.0,0.0,-0.05336268761296939,0.0,0.0,-0.05445922719443293
"(300, 20, 315, 135, (1, 1, 0))",12.400134893269257,0.0,-0.052804223324543854,0.0,0.0,0.0,-0.05344497146514624,0.0,0.0,-0.05235714695856778,0.0,0.0,0.0,0.0,0.0,8318.776683790726,-0.053129356853635935,0.0,0.0,-0.053057800715970244,-0.05281086162310314,0.0,69.49036172992406,0.0,0.0,0.0,0.0
"(300, 20, 270, 90, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,-0.05279024070403857,865.3025248417745,0.0,0.0,0.0,0.0,0.0,0.0,-0.05235714695856778,0.0,-0.052138869426710935,0.0,0.0,-0.052846419318695693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 225, 45, (1, 1, 0))",-0.05235714695856778,0.0,0.0,0.0,0.0,-0.05333759945242537,0.0,-0.05156650648859543,1.9607355398021196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05445922719443293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 20, 225, 90, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05345911736016874,0.0,0.0,-0.05235714695856778,0.0,0.0,0.0,0.0,-0.05279024070403857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 20, 180, 45, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05235714695856778,0.0,0.0,0.0,0.0,0.0,-0.05345911736016874,0.0,-0.05126592643085079,0.0,0.0,0.0,-0.05479709114098599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 20, 225, 45, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05235714695856778,0.0,0.0,0.0,-0.0517246236531031,-0.052846419318695693,0.0,0.0,-0.05220630412940811,0.0
