,"(1, -1, -1)","(1, -1, 0)","(1, -1, 1)","(1, 0, -1)","(1, 0, 0)","(1, 0, 1)","(1, 1, -1)","(1, 1, 0)","(1, 1, 1)"
"(0, 440, 45, 270, (1, 1, 1))",309.45667509957985,-0.053274802742038996,-0.05357232094807655,0.0,0.0,0.0,0.0,-0.05141343267823865,-0.051507996399387426
"(8, 460, 0, 270, (1, 1, 1))",-0.05327984880808726,-0.05392033074133756,0.0,-0.05235042544630828,0.0,-0.053580419190025645,-0.05122931313214666,-0.052107919431530286,-0.05266618063141039
"(30, 480, 45, 225, (1, 1, 1))",0.0,0.0,0.0,1900.0,0.0,-0.05200401319900641,0.0,0.0,0.0
"(65, 500, 45, 270, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,2710.0,-0.05078864392500219,0.0
"(113, 520, 90, 270, (1, 1, 1))",0.0,0.0,0.0,0.0,-0.05091771747670198,0.0,0.0,1000.0,0.0
"(300, 580, 90, 270, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(487, 80, 45, 135, (1, 1, 1))",0.0,0.0,-0.055070079031207524,0.0,-0.05668736295110225,-0.05610140203555031,0.0,0.0,0.0
"(535, 100, 0, 180, (1, 1, 1))",0.0,-0.05476515517253536,0.0,0.0,-0.05520120439953781,0.0,0.0,0.0,-0.05520120439953781
"(570, 120, 315, 180, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,-0.05378574441699157,0.0,-0.05525559614051262,471.3091161401327
"(600, 160, 0, 225, (1, 1, 1))",0.0,-0.01401306233490361,-0.09965187575490436,-0.0550475748929173,-0.05396828302692284,0.0,-0.056120766268692994,0.0,145.24435455003
"(570, 200, 45, 225, (1, 1, 1))",0.0,-0.053297390379494096,10586.718902841956,0.0,-0.054385620302196284,-0.053563798329752305,129.70056610321632,817.9365337047539,-0.054385620302196284
"(487, 240, 90, 270, (1, 1, 1))",-0.05332717517623933,0.0,436.6141705483206,0.0,0.0,-0.053290943738599876,0.0,0.0,0.0
"(367, 280, 0, 0, (1, 1, 1))",305.14311874463846,2227.433968587926,0.0,214.17214602664714,5897.253596406546,6.624209854514181,-0.051610479147700894,0.1331723449298789,0.0
"(300, 300, 0, 315, (1, 1, 1))",0.0,-0.05151873318204704,-0.051273410778722564,0.0,5096.760528101607,459.8320908721174,0.0,0.0,0.0
"(233, 320, 315, 315, (1, 1, 1))",-0.052963522154327515,-0.052333334680597136,-0.05135093884652384,784.8295420593839,-0.05215240397678383,-0.051681075019657574,6.351340015709951,-0.051681075019657574,0.0
"(170, 340, 270, 0, (1, 1, 1))",0.0,1864.8905037925447,-0.05096836868825329,-0.05289240602883791,0.0,-0.05082173702809992,-0.05273644316278116,0.0,0.0
"(113, 360, 315, 315, (1, 1, 1))",-0.05383754542746275,0.0,0.0,-0.05337152941173913,-0.05324011245864089,0.0,0.0,0.0,-0.09960222119767431
"(65, 380, 270, 270, (1, 1, 1))",0.0,0.0,0.0,-0.05398985918507096,-0.054141455115813336,0.0,-0.05330296552457803,0.0,0.0
"(8, 420, 315, 180, (1, 1, 1))",0.0,0.0,0.0,0.0,-0.05258290050947223,0.0,-0.050553593511547305,0.0,-0.052549971779545304
"(0, 440, 315, 180, (1, 1, 1))",0.0,-0.053186400554780904,-0.05401222894740111,-0.05141343267823865,0.0,-0.05348071177625548,0.0,0.0,421.6479842050139
"(8, 460, 315, 135, (1, 1, 1))",0.0,0.0,0.0,-0.05154675861479159,0.0,0.0,0.0,0.0,0.0
"(65, 500, 270, 45, (1, 1, 1))",0.0,0.0,0.0,-0.05284608286041359,0.0,0.0,-0.05349806758026914,0.0,0.0
"(113, 520, 315, 0, (1, 1, 1))",-0.053022090997767425,0.0,-0.05195583483029839,0.0,-0.05350324155196241,0.0,0.0,0.0,0.0
"(170, 540, 315, 0, (1, 1, 1))",-0.05273036044712203,0.0,0.0,0.0,0.0,0.0,-0.053601466759874275,-0.054096881516815964,-0.05403635489563401
"(300, 580, 0, 270, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(430, 60, 270, 315, (1, 1, 1))",-0.10395702963277198,0.6391705170391457,-0.06197218478965963,-0.10193532012007263,-0.10487029871494999,41.33584548355209,576.6053487073145,5732.214293419274,-0.05738494231273668
"(592, 140, 315, 270, (1, 1, 1))",5.931711614493784,-0.05321224091494169,-0.05263746059182284,856.0782741639672,-0.05263746059182284,-0.05247182751181571,-0.10286745275087947,-0.057244026768329806,-0.10616512873029994
"(592, 180, 315, 315, (1, 1, 1))",10748.782960039158,10744.003912050799,8808.594420511059,9937.27052209936,10850.845009173016,10851.23254491973,10674.4251348915,10862.507086206766,10843.686003778517
"(570, 200, 0, 0, (1, 1, 1))",3602.475260130329,4261.499959225093,305.81062758521426,6938.800666998523,12070.045657190154,4439.772482969291,7187.706449109941,5182.282006734218,1056.2156088290694
"(487, 240, 45, 90, (1, 1, 1))",-0.0538410663080453,-0.054226642561835216,-0.054043707530398034,6.674685547200334,0.0,-0.05513862516320028,-0.055281392571540605,0.0,-0.05594016169277316
"(430, 260, 90, 45, (1, 1, 1))",-0.05328806499904322,11.239212856340504,-0.0546615195596651,-0.05360872102345049,-0.0546615195596651,-0.05529688080645098,-0.05340847122496211,-0.05451087370051205,-0.055329960820367896
"(367, 280, 135, 45, (1, 1, 1))",0.0,0.0,-0.05463267437622791,1.3861910148820067,0.0,-0.054687211157424864,-0.05209897860240249,0.0,0.0
"(300, 300, 180, 0, (1, 1, 1))",0.0,130.75324511868084,0.0,0.0,0.0,-0.05253630813195986,-0.051815664992241856,0.0,-0.05153053472606281
"(233, 320, 225, 45, (1, 1, 1))",-0.051111807216165754,-0.0519700176482194,-0.05305869067717024,0.0,-0.051111807216165754,0.0,508.99802486179414,0.0,-0.051111807216165754
"(170, 340, 180, 90, (1, 1, 1))",0.0,0.0,0.0,-0.05149563414000566,-0.05261784015228596,0.0,-0.05096836868825329,0.0,0.0
"(65, 380, 225, 45, (1, 1, 1))",0.0,-0.050945123656100516,0.0,-0.05223609422854436,0.0,0.0,-0.05283818097712607,-0.05171764053223729,-0.05129158649797121
"(30, 400, 180, 45, (1, 1, 1))",-0.05038466803148936,52.714463450107274,0.0,-0.05144086297204296,-0.050818669725563696,-0.05178564195131892,-0.052453959073431436,-0.05144086297204296,0.0
"(8, 420, 225, 45, (1, 1, 1))",0.0,-0.05069322026218235,-0.051587267994471414,0.0,0.0,1.3238308442140123,-0.05325638883361057,0.0,0.0
"(0, 440, 180, 90, (1, 1, 1))",0.0,-0.051480234500364444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(8, 460, 135, 90, (1, 1, 1))",-0.051905868291094885,-0.05180827957672928,0.0,0.0,-0.05154675861479146,0.0,0.0,0.0,0.0
"(30, 480, 135, 90, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,3438.9863560086533,0.0,0.0
"(113, 520, 225, 90, (0, 1, 1))",-0.2637707289722796,-0.25922175465324154,-0.24058446402318778,-0.2563191986336153,-0.25904922712837886,-0.23968615726469986,-0.26731558018778045,-0.24828768209751964,-0.2506359780306269
"(170, 540, 270, 90, (0, 1, 1))",-0.2261752783762982,-0.2131171969235664,-0.2502454163428418,-0.21579740384362492,-0.25846333415003875,-0.25642684358640266,-0.21935321970892718,-0.2529631221345392,-0.21174438514269803
"(300, 580, 315, 180, (0, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(535, 100, 0, 45, (1, 1, 1))",-0.1058312238469212,848.0977997140294,0.5061876522406296,41.21788308928703,348.4080064528369,22.723276494225193,7117.162920240602,569.1627925455674,-0.05687418855760199
"(570, 120, 45, 90, (1, 1, 1))",0.0,-0.05594815914401552,-0.05591047998950808,1297.4502696002223,0.0,-0.05698292104614455,-0.05701430260622216,-0.057726705626208186,-0.05780510586908343
"(600, 160, 0, 90, (1, 1, 1))",-0.054359823970418,0.058589837554052365,-0.0550475748929173,-0.055334855104799276,-0.05586158373817871,-0.05575627447262493,-0.0563558915926947,-0.05691951939638848,-0.056832051806961374
"(535, 220, 315, 45, (1, 1, 1))",-0.051944740308067755,0.0,0.0,0.0,-0.05331391324721233,0.0,-0.05342797506902507,5790.977930309811,-0.054788382380658945
"(430, 260, 0, 0, (1, 1, 1))",4729.78936934866,2404.958565894789,13780.037133207408,6758.81449734367,42.282717982866096,531.041496205998,1254.3740228783936,370.8691261479214,5.85115659227408
"(367, 280, 45, 315, (1, 1, 1))",15161.488098336242,-0.0511414853466666,312.0561731462443,0.0,0.0,-0.05273358111088532,-0.09898805934456474,-0.05196884154594949,29.892096870884746
"(300, 300, 45, 0, (1, 1, 1))",0.0,1386.5047041874402,-0.05224678797235052,0.0,0.0,0.0,-0.09743846064260364,-0.05231143535403598,0.0
"(233, 320, 90, 315, (1, 1, 1))",0.0,-0.051035321880738074,0.0,0.0,-0.050638501871107,0.0,-0.05215041739884836,-0.051111807216165754,-0.0514132027066045
"(113, 360, 180, 45, (1, 1, 1))",89.94966541708116,2423.620936473356,0.0,0.0,-0.05115196483517656,0.0,-0.05190988448174299,0.0,-0.051791672806040016
"(65, 380, 225, 0, (1, 1, 1))",0.0,0.0,-0.050945123656100516,-0.05330296552457803,-0.05223609422854436,0.0,0.0,0.0,0.0
"(8, 420, 225, 0, (1, 1, 1))",0.0,0.0,0.0,0.0,-0.052549971779545304,0.6723673568971851,0.0,-0.05325638883361057,0.0
"(0, 440, 225, 0, (1, 1, 1))",-0.05247267828307735,-0.05141343267823865,0.0,0.0,-0.05250666239299262,0.0,-0.054061630617355694,0.0,0.0
"(8, 460, 180, 315, (1, 1, 1))",0.0,0.0,-0.05074953250313723,0.0,0.0,-0.05122931313214666,-0.05376414410761016,0.0,0.0
"(30, 480, 180, 0, (1, 1, 1))",0.0,0.0,0.0,0.0,-0.05098130759075206,6513.1358157864215,0.0,0.0,0.0
"(113, 520, 135, 0, (0, 1, 1))",-0.21176541365014218,-0.21913351126568245,-0.2567915408808086,-0.21181480851137988,-0.2149145946698644,-0.22319014828063116,-0.21008131727450496,-0.21214044604580415,-0.20744091811889165
"(170, 540, 135, 0, (0, 1, 1))",-0.21604705109411282,-0.21909027746551085,-0.21586339433049173,-0.2118268451531717,-0.20687407731751062,-0.21580769625200988,-0.20989176641634488,-0.1687646825807412,-0.26253779713388736
"(233, 560, 135, 45, (0, 1, 1))",-0.19447496990824098,-0.19532223931234372,-0.23088971162146932,-0.19081471787723384,-0.19183500745095966,-0.19065961163880885,-0.1878783096886973,-0.18848231662652914,-0.22270472866287488
"(300, 580, 180, 45, (0, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(430, 60, 0, 270, (1, 1, 1))",5.394775241124909,5765.538335772745,-0.11212617647182088,135.25203667134986,-0.10040755743478567,-0.10460371903158253,-0.18873753565975324,1019.9295853485485,1067.3915236549171
"(487, 80, 45, 270, (1, 1, 1))",0.5779056464566197,641.1027810044501,2039.38825216702,30.40695065017733,6364.219520747226,-0.1075787826748745,63.20357571896129,-0.055070079031207524,1217.8237651455188
"(535, 100, 0, 225, (1, 1, 1))",0.13263460522913362,-0.05382504117863965,-0.05273710518532048,-0.05520120439953781,-0.05415828383286245,-0.05319291105452665,-0.056250363193545,242.79272483006807,-0.05428249105315987
"(570, 120, 315, 270, (1, 1, 1))",-0.054454936619131956,-0.05335227384876622,-0.052721987107673576,200.61290156144761,-0.052721987107673576,6708.466683412529,-0.05419483237707411,617.6332994055136,-0.10135574762439373
"(592, 140, 270, 225, (1, 1, 1))",-0.05624968483496118,-0.05540469817715356,-0.054314148140942466,0.0,0.0,-0.020625658082228267,-0.054680684886209134,-0.05368127950978568,-0.05263746059182284
"(600, 160, 225, 180, (1, 1, 1))",0.0,-0.056958944037953256,0.0,0.0,0.0,0.0,0.0,0.0,-0.05410841999842737
"(592, 180, 180, 180, (1, 1, 1))",0.0,-0.05703958760562138,0.012850716142489338,0.0,0.0,-0.05578145126076627,0.0,0.0,0.0
"(570, 200, 180, 225, (1, 1, 1))",0.0,0.0,-0.0546753517864384,0.0,-0.05545000498223282,0.0,-0.05545000498223282,-0.05463633266987061,0.0
"(535, 220, 225, 225, (1, 1, 1))",-0.05592976212181842,0.0,0.0,0.0,-0.054306642302762144,-0.05320998766063506,0.0,0.0,562.7632392884051
"(300, 300, 315, 315, (1, 1, 1))",-0.052497878292844705,-0.14019360502076827,-0.05069677503173863,-0.0982907193872545,-0.05151873318204704,-0.09741948047957287,-0.05069677503173863,-0.051273410778722564,5382.228353238411
"(233, 320, 270, 0, (1, 1, 1))",-0.05218959929943998,0.0,-0.051111807216165754,0.0,0.0,0.0,-0.05215240397678383,0.0,0.0
"(113, 360, 180, 270, (1, 1, 1))",-0.10051682865969977,-0.052158635035131885,0.0,-0.05370870161789304,0.0,-0.05220001019116965,0.0,-0.05376556826902088,-0.053006538682027274
"(30, 400, 90, 270, (1, 1, 1))",0.0,-0.0519888729504823,0.0,-0.05166323987521079,-0.09773763964688162,0.0,0.0,-0.052277687039501544,-0.05144086297204296
"(8, 420, 90, 270, (1, 1, 1))",-0.05149208605107525,0.0,0.0,0.0,-0.05149208605107525,-0.05142084670280805,-0.052644745230783885,-0.05223477680589809,-0.05149208605107525
"(0, 440, 135, 270, (1, 1, 1))",0.0,0.0,-0.051507996399387426,0.0,0.0,0.0,-0.05343373191615395,-0.053186400554780904,0.0
"(8, 460, 90, 315, (1, 1, 1))",-0.052107919431530286,8.042653458180679,0.0,-0.05122931313214666,0.0,-0.05180827957672936,0.0,-0.05122931313214666,0.0
"(65, 500, 45, 225, (1, 1, 1))",-0.05078864392500219,-0.051812279414983835,0.0,-0.050735492725186376,0.0,0.0,0.0,0.0,0.0
"(113, 520, 0, 180, (1, 1, 1))",0.0,-0.050971439113430085,0.0,0.0,-0.05091771747670198,-0.05157942653197259,0.0,0.0,-0.05091771747670198
"(170, 540, 315, 180, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,-0.05240858467755456,0.0,0.0
"(233, 560, 0, 135, (1, 1, 1))",0.0,0.0,0.0,0.0,-0.05304810552758035,0.0,0.0,0.0,-0.0526652663753294
"(300, 580, 0, 135, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(535, 100, 0, 135, (1, 1, 1))",0.0,0.0,0.0,-0.05580231466618324,-0.055812384626589134,0.0,0.0,-0.056882546470416,-0.056250363193545
"(570, 120, 0, 135, (1, 1, 1))",0.0,-0.05525559614051262,0.0,7.207932304077092,-0.05591047998950808,-0.05525559614051262,-0.03224133225757116,0.0,0.0
"(592, 140, 0, 180, (1, 1, 1))",-0.05521272685429771,-0.054680684886209134,-0.05368127950978568,0.0,-0.05521272685429771,0.0,0.0,-0.056280418162204415,-0.05521272685429771
"(600, 160, 315, 225, (1, 1, 1))",-0.05498668093425157,16.188732561360464,0.0,15.99492873411745,-0.053483840445713915,1538.7584164118948,1.1689711407095222,0.0,9747.042581598225
"(592, 180, 270, 225, (1, 1, 1))",-0.05578145126076627,-0.054941052021754894,-0.05384408072872369,0.0,0.0,-0.052734987891422294,1078.3726788418635,-0.05319900709980424,-0.05215792042459564
"(570, 200, 225, 225, (1, 1, 1))",-0.05634081024075595,-0.05545000498223282,0.0,0.0,-0.05463633266987061,0.0,-0.054369598924776746,-0.05353549285043239,0.0
"(535, 220, 180, 225, (1, 1, 1))",0.0,-0.055258231815179096,-0.05421871093677663,-0.05592976212181842,-0.055068464425025776,0.0,0.0,0.0,0.0
"(487, 240, 180, 180, (1, 1, 1))",0.0,0.0,-0.05478198587181914,0.0,-0.05548728442944287,-0.05467496879375358,-0.05478198587181914,-0.05467496879375358,0.0
"(367, 280, 225, 180, (1, 1, 1))",0.0,0.0,-0.05400207221226858,0.0,0.0,-0.053607553778675425,0.0,0.0,0.0
"(300, 300, 225, 225, (1, 1, 1))",-0.05428486226711186,-0.053793709996109995,0.0,-0.053793709996109995,-0.05359084617113448,0.0,-0.05283799536947124,0.0,0.0
"(233, 320, 180, 180, (1, 1, 1))",-0.05389277670948337,-0.053797662474747945,-0.05317599433682662,-0.053797662474747945,0.0,-0.053690646725501515,-0.05317599433682662,0.0,0.0
"(170, 340, 135, 225, (1, 1, 1))",1825.6312430099158,0.0,0.0,-0.05346736650554517,0.0,0.0,0.0,-0.05367547621779393,-0.052996696762238185
"(30, 400, 225, 270, (1, 1, 1))",-0.05371564092863963,0.0,0.0,-0.0541992414254007,0.0,-0.053491591576600134,0.0,-0.05433347052625002,0.0
"(8, 420, 225, 225, (1, 1, 1))",-0.05338520998226373,0.0,-0.05334284953624929,0.0,0.0,-0.05413534173171428,0.0,0.0,0.0
"(8, 460, 270, 225, (1, 1, 1))",-0.05314649073293089,-0.05371708055354374,0.0,0.0,-0.05376414410761016,-0.05412328192782567,0.0,0.0,-0.05392033074133756
"(30, 480, 315, 270, (1, 1, 1))",-0.053397382571556885,0.0,-0.05368129826517566,-0.05296815429735377,0.0,0.0,-0.0521065750810409,-0.05303872832066672,-0.053543767529980725
"(65, 500, 0, 315, (1, 1, 1))",-0.053361090016865766,0.0,-0.05349806758026914,0.0,-0.05349806758026914,-0.053650168484248854,-0.05191911658685342,-0.052805376130070386,0.0
"(113, 520, 0, 315, (1, 1, 1))",0.0,0.0,0.0,-0.052692555421798584,0.0,0.0,-0.05195583483029839,-0.05298255005284111,0.0
"(170, 540, 45, 270, (1, 1, 1))",0.0,0.0,-0.053601466759874275,0.0,0.0,0.0,-0.05126191947024518,0.0,-0.05247479042568365
"(487, 80, 0, 0, (1, 1, 1))",1247.9915372147125,239.92748872152512,183.9373868564882,2140.8654100301865,3164.623557128542,1735.3439482221852,6412.008344293794,1978.3645748344625,2404.9380972693425
"(487, 240, 90, 135, (1, 1, 1))",0.0,0.0,0.0,0.0,-0.05594016169277316,-0.05533424627529976,-0.05594016169277316,0.0,0.0
"(430, 260, 90, 180, (1, 1, 1))",0.0,0.006604391168351065,0.0,0.0,0.0,0.0,-0.05558414970235695,-0.05520656047665751,0.0
"(367, 280, 135, 180, (1, 1, 1))",0.0,-0.054153900093071576,-0.05316112529409424,-0.054992391054864566,-0.05468721115742486,-0.05384386302973182,0.0,0.0,-0.05400207221226858
"(233, 320, 135, 270, (1, 1, 1))",-0.052228069591637276,0.0,0.0,0.0,0.0,0.0,-0.10201222877845288,0.0,0.0
"(170, 340, 180, 225, (1, 1, 1))",-0.05346736650554517,0.0,0.0,-0.05384176975601236,0.0,-0.052996696762238185,0.0,-0.10229659960197351,-0.05346459936584957
"(113, 360, 225, 270, (1, 1, 1))",0.0,0.0,790.496964227859,-0.05401458044256494,-0.05376556826902088,0.0,-0.05376556826902088,0.0,-0.05337152941173913
"(65, 380, 270, 315, (1, 1, 1))",0.0,0.0,0.0,-0.054141455115813336,-0.05373084663272514,-0.05283818097712607,0.0,-0.053628457693699005,0.0
"(30, 400, 315, 315, (1, 1, 1))",-0.05433347052625002,-0.053971662369782174,-0.053107648843057076,0.0,-0.053903981556167296,0.0,0.0,0.0,-0.053004576864950484
"(8, 420, 270, 315, (1, 1, 1))",0.0,-0.053557866265321045,0.0,0.0,0.0,-0.05325638883361057,0.0,0.0,0.0
"(0, 440, 270, 0, (1, 1, 1))",0.0,0.0,-0.05141343267823865,-0.054061630617355694,-0.053274802742038996,0.0,-0.054094165420764985,0.0,-0.0526019613008077
"(8, 460, 270, 0, (1, 1, 1))",0.0,-0.05235042544630828,0.0,-0.05392033074133756,0.0,-0.052107919431530286,0.0,-0.053580419190025645,0.0
"(113, 520, 45, 270, (1, 1, 1))",-0.05157942653197259,0.0,-0.05350324155196241,-0.05091771747670198,0.0,0.0,-0.050657048971872,-0.05091771747670198,0.0
"(170, 540, 0, 225, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,-0.05264921541513861,-0.051982842906270955,-0.051368554767260745,0.0
"(233, 560, 45, 225, (1, 1, 1))",-0.05196537302448219,-0.051777972556334886,0.0,0.0,-0.05196537302448219,0.0,0.0,0.0,0.0
"(300, 580, 0, 225, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(430, 60, 90, 0, (1, 1, 1))",-0.05849576141497285,-0.10843521288827823,-0.1149357124018502,-0.103604344305502,-0.10984312987391068,697.2088854894807,-0.10427488157997417,-0.10516989043588798,-0.05640706202837627
"(535, 100, 135, 315, (1, 1, 1))",0.0,-0.05502107487765676,-0.05580231466618324,0.0,-0.05520120439953781,0.0,-0.05535836393794167,0.0,-0.05520120439953781
"(570, 120, 90, 0, (1, 1, 1))",1320.9418948915563,426.27213719393336,747.0895385445141,7892.677778554518,701.7751911338196,1.2142673506031527,-0.18364486083267798,174.88413348921154,-0.05698292104614455
"(592, 140, 90, 315, (1, 1, 1))",8797.651058885498,1519.4062029394743,3959.933801150506,1.8051556992190207,952.8940362133959,2917.858243025077,-0.10547753297672631,33.1131239882811,0.0
"(600, 160, 135, 270, (1, 1, 1))",-0.055959599783789865,871.7910144500236,-0.0549991292624846,0.0,0.0,-0.0550475748929173,-0.05605096329469226,-0.05498668093425157,-0.054493791340815695
"(592, 180, 90, 225, (1, 1, 1))",-0.055848153397351254,-0.054770212349070396,0.0,-0.05672655717146507,-0.05568050496889365,356.7398451156779,0.0,0.0,0.0
"(535, 220, 0, 225, (1, 1, 1))",3031.990663228516,-0.05241359039448856,-0.051308653689705254,0.0,-0.05280436729649066,0.0,-0.10445925732221069,0.0,-0.053061653219190597
"(487, 240, 0, 225, (1, 1, 1))",0.0,0.0,0.0,-0.05332717517623933,-0.05224570607891013,-0.05135093884652382,5196.338825421039,-0.05332717517623933,0.0
"(430, 260, 0, 270, (1, 1, 1))",-0.09820400157521544,-0.050746446955362595,0.0,-0.05166523456426752,0.0,0.0,-0.052718962464555846,800.2583180713484,4650.760918198558
"(367, 280, 0, 225, (1, 1, 1))",-0.09874079893730396,14.480969938261753,0.7505178183821366,-0.05209897860240249,2.0082525306035044,15311.712566714708,0.5807664039748017,-0.09898805934456474,0.3106661383239906
"(300, 300, 0, 270, (0, 1, 1))",0.40685238944074315,1982.957473982952,1879.6528660190868,26.425096680171603,12.47472154748807,5901.891915189166,5.623367816156207,-0.3010499668262465,46.17022491098322
"(233, 320, 0, 315, (0, 1, 1))",-0.2633158948514848,2485.6264911741773,6558.2521651353445,169.42346702998984,2.851692901492546,1064.7262680839717,826.4910809377329,131.2882806986693,107.99856028602326
"(170, 340, 45, 0, (0, 1, 1))",0.0,-0.05497370715937305,-0.054696481532017616,-0.054135381724818556,-0.054696481532017616,-0.054671502713356926,1450.4167048029822,-0.05387475636914906,-0.054065866789355314
"(113, 360, 45, 315, (0, 1, 1))",-0.05413833764486839,-0.05493527695525111,-0.05517294624873317,-0.05339320875226453,-0.05433823722075373,-0.05479363340134289,-0.10403299176378877,-0.05330596534987835,-0.05389242174055253
"(65, 380, 90, 0, (0, 1, 1))",-0.059401309616115366,-0.054946942998714755,-0.054719928653722355,-0.05846859075790385,-0.05399713546975853,-0.053937874512211575,-0.0525627407484139,-0.05291796455107414,-0.052834829908446304
"(8, 420, 135, 45, (0, 1, 1))",-0.2176282120923267,-0.24839776540051908,-0.22813852557358094,-0.21844623678806974,-0.26405098910485064,-0.23714923428755127,-0.23206387916808482,-0.23133986630821335,-0.263179450006149
"(0, 440, 90, 0, (0, 1, 1))",-0.2120538915531417,-0.16491793460132903,-0.1640502021017859,-0.29893079289426955,-0.16210809956849684,-0.21386629289875025,-0.20906957683252794,-0.16319861433810248,-0.21371247514478808
"(8, 460, 45, 0, (0, 1, 1))",-0.2202140828589284,-0.17605435233962566,-0.17450802123810938,-0.20959294380650342,-0.16555843765198172,-0.16481730839931333,-0.17310824757284884,-0.16272833440285128,-0.21498802354449878
"(30, 480, 45, 45, (0, 1, 1))",-0.17242712491041653,-0.16673802988682226,-0.16767598500142017,-0.1661576027980065,-0.16566654672964243,-0.20421373793338216,-0.16708217950065485,-0.16793462694131567,-0.21440840100182038
"(65, 500, 0, 45, (0, 1, 1))",-0.2210470214255816,-0.22011460080934353,-0.17557827134316967,-0.22323457181355072,-0.2214048182887065,-0.21759257756691366,-0.21632671246654755,-0.21568524589565158,-0.20976301458206295
"(113, 520, 0, 90, (0, 1, 1))",-0.16609706355378148,-0.21262454308737608,-0.212720920434449,-0.16772001771931833,-0.1654406404298001,-0.2147642414580583,-0.1675875544582808,-0.1654159631138132,-0.21523170035167452
"(170, 540, 45, 90, (0, 1, 1))",-0.22222758090077613,-0.16632969914714762,-0.2153185524543637,-0.16847395394790554,-0.16676683535473855,-0.21612335962684656,-0.16676683535473855,-0.1655448955885308,-0.21049113492997126
"(233, 560, 45, 90, (0, 1, 1))",-0.15511271341147254,-0.15325012167820096,-0.19081471787723384,-0.15540843257620238,-0.15391778672185272,-0.19183500745095966,-0.15391778672185272,-0.19389751612078654,-0.19065961163880885
"(300, 580, 45, 45, (0, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(430, 60, 45, 315, (1, 1, 1))",-0.14808247024806778,-0.11316112606102424,1440.331572209782,-0.15075361399421147,-0.10671427532583123,-0.10843521288827823,-0.18873753565975324,-0.13627737272353252,-0.14920203556019962
"(570, 120, 90, 225, (1, 1, 1))",0.0,0.0,0.0,-0.0572229541641193,-0.05619688157226019,0.0,-0.057576721999380714,0.0,-0.055595542707256744
"(592, 140, 135, 270, (1, 1, 1))",20.728464147953705,-0.05521272685429771,0.0,-0.05652038024121789,0.0,0.0,-0.05624968483496118,0.0,0.0
"(600, 160, 135, 225, (1, 1, 1))",-0.057001367568499585,-0.055959599783789865,-0.0550475748929173,-0.0573154629649068,-0.05033675289051934,-0.05532890897212575,0.0,-0.05605096329469226,-0.05498668093425157
"(592, 180, 135, 180, (1, 1, 1))",0.0,-0.05672655717146507,-0.05568050496889365,0.0,0.0,0.0,-0.05703958760562138,-0.05668623937866121,0.0
"(570, 200, 180, 180, (1, 1, 1))",-0.057160676606022476,0.0,3.0652303558887843,0.0,0.0,0.0,0.0,-0.05545000498223282,0.0
"(535, 220, 135, 135, (1, 1, 1))",0.0,0.0,-0.055876407772041836,0.0,-0.056691909801904874,0.0,-0.055876407772041836,-0.05622819032868024,-0.05592976212181842
"(487, 240, 180, 135, (1, 1, 1))",0.0,-0.05615760416572157,0.0,0.0,0.0,0.0,-0.054293587627961486,-0.05478198587181914,0.0
"(430, 260, 225, 90, (1, 1, 1))",-0.05380067315604359,0.0,-0.05520656047665751,612.7287686855217,0.0,-0.054299314610451524,0.0,-0.052718962464555846,-0.05320577594977304
"(233, 320, 180, 45, (1, 1, 1))",-0.0514132027066045,0.0,0.0,0.0,-0.0519700176482194,0.0,-0.05107912726197486,-0.051111807216165754,0.0
"(113, 360, 180, 90, (1, 1, 1))",0.0,-0.052424962408085286,0.0,-0.05115196483517656,-0.052267901504892224,-0.05321465337872011,0.0,-0.051791672806040016,0.0
"(30, 400, 180, 0, (1, 1, 1))",0.0,-0.05038466803148936,78.91433996117959,0.0,0.0,-0.050818669725563696,0.0,-0.052453959073431436,-0.05144086297204296
"(8, 420, 135, 0, (1, 1, 1))",0.0,0.0,0.0,-0.05149208605107525,-0.050553593511547305,999.9907020604002,0.0,-0.05149208605107525,0.0
"(0, 440, 135, 315, (1, 1, 1))",-0.05141343267823865,-0.051507996399387426,-0.05158923500082999,-0.05207109987443509,0.0,-0.05064598822847775,-0.053186400554780904,0.0,0.0
"(30, 480, 90, 0, (1, 1, 1))",0.0,0.0,-0.052871315686085635,0.0,-0.05208101577967407,0.0,0.0,-0.050958052961920255,-0.05135682066150388
